Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,On1A1,On1A2,On1A3,On1A4,Off1A1,Off1A2,Off1A3,Off1A4
,,feeder_habituation_10s,,6,,Cck57-hab,2970.275,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,2970.370,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,2972.445,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,2977.730,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,2977.770,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,2978.210,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,2979.115,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,2986.000,5,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,2986.025,5,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,2989.115,5,2,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,2989.745,2,3,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,2989.785,3,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,2989.800,3,4,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,2989.815,4,5,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,2996.320,5,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,2999.815,5,2,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3000.400,2,3,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3000.440,3,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3000.450,3,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3000.455,3,4,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3008.270,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3008.325,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3008.635,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3008.775,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3009.395,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3009.540,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3009.900,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3009.930,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3009.985,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3010.035,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3010.090,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3010.125,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3010.395,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3010.450,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3010.505,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3010.540,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3015.955,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3025.955,5,2,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3026.545,2,3,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3026.585,3,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3026.600,3,4,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3026.615,4,5,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3036.615,5,2,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3037.245,2,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3037.265,2,3,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3037.320,3,4,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3055.030,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3055.365,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3055.645,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3055.720,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3055.805,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3065.805,5,2,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3066.555,2,3,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3066.595,3,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3066.610,3,4,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3066.640,4,5,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3076.640,5,2,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3079.645,2,3,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3079.700,3,4,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3209.640,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3219.640,5,2,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3220.470,2,3,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3220.515,3,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3220.525,3,4,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3220.620,4,5,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3220.660,5,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3220.725,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3236.235,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3236.300,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3236.475,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3236.550,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3242.470,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3252.470,5,2,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3253.390,2,3,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3253.435,3,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3253.445,3,4,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3253.455,4,5,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3255.480,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3255.480,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3255.725,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3255.815,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3255.925,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3255.960,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3258.070,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3258.090,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3258.130,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3258.445,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3279.640,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3279.695,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3279.785,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3279.795,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3319.625,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3319.695,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3319.820,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3319.910,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3319.950,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3320.340,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3320.385,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3320.570,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3320.610,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3320.635,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3320.785,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3320.935,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3321.135,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3321.205,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3321.250,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3321.295,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3321.455,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3321.480,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3321.825,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3321.830,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3322.625,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3332.625,5,2,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3333.625,2,3,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3333.680,3,4,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3340.720,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3340.775,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3341.015,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3351.015,5,2,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3352.025,2,3,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3352.070,3,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3352.080,3,4,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3352.120,4,5,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3352.165,5,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3352.170,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3353.385,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3353.460,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3353.530,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3353.540,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3354.340,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3354.350,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3354.425,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3356.735,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3356.775,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3357.015,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3357.100,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3360.085,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3360.125,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3360.230,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3360.300,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3360.915,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3361.015,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3361.065,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3361.110,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3361.150,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3361.260,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3361.280,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3361.430,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3361.815,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3361.950,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3362.080,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3362.140,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3362.940,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3362.985,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3363.065,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3363.265,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3363.335,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3363.375,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3363.455,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3364.045,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3374.045,5,2,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3375.305,2,3,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3375.345,3,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3375.360,3,4,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3375.410,4,5,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3375.460,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3375.460,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3387.675,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3390.130,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3390.200,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3390.280,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3390.390,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3390.435,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3390.515,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3390.520,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3390.955,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3391.270,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3391.420,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3391.545,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3391.810,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3393.060,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3393.115,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3400.370,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3400.435,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3400.650,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3400.740,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3400.865,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3401.115,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3401.255,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3401.295,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3411.295,5,2,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3412.370,2,3,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3412.415,3,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3412.425,3,4,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3412.445,4,5,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3417.365,5,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3422.445,5,2,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3423.645,2,3,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3423.700,3,4,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3426.875,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3428.545,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3428.585,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3428.940,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3428.990,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3429.095,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3429.165,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3429.180,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3429.310,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3429.415,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3429.455,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3429.715,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3429.755,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3439.755,5,2,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3441.080,2,3,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3441.120,3,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3441.125,3,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3441.135,3,4,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3459.280,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3459.330,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3459.700,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3459.715,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3459.790,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3466.610,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3466.685,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3466.860,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3466.925,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3476.925,5,2,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3478.945,2,3,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3478.995,3,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3479.000,3,4,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3479.590,4,5,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3489.590,5,2,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3492.595,2,3,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3492.650,3,4,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3574.365,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3579.380,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3579.445,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3579.470,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3579.705,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3579.720,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3579.845,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3579.935,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3580.470,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3580.535,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3580.600,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3580.835,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3580.880,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3581.130,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3581.185,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3581.480,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3581.595,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3582.050,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3583.520,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3584.000,5,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3584.030,5,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3584.275,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3584.320,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3585.200,5,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3585.255,5,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3593.880,5,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3593.905,5,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3594.100,5,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3594.125,5,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3594.320,5,2,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3595.130,2,3,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,3595.175,3,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,3595.185,3,4,0,0,0,0,0,0,0,0,0
